Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data),Friend 1 (Cumberland) - Drive Distance (km),Friend 1 (Cumberland) - Drive Time (min),Friend 1 (Cumberland) - Walk Distance (km),Friend 1 (Cumberland) - Walk Time (min),Friend 1 (Cumberland) - Transit Distance (km),Friend 1 (Cumberland) - Transit Time (min),Friend 2 (Larkspur) - Drive Distance (km),Friend 2 (Larkspur) - Drive Time (min),Friend 2 (Larkspur) - Walk Distance (km),Friend 2 (Larkspur) - Walk Time (min),Friend 2 (Larkspur) - Transit Distance (km),Friend 2 (Larkspur) - Transit Time (min),Vic Work (Oyster Point) - Drive Distance (km),Vic Work (Oyster Point) - Drive Time (min),Vic Work (Oyster Point) - Walk Distance (km),Vic Work (Oyster Point) - Walk Time (min),Vic Work (Oyster Point) - Transit Distance (km),Vic Work (Oyster Point) - Transit Time (min)
"$4,201","The Landing, 1395 22nd St, San Francisco, CA 94107 - A1 - Unit 308",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=308,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,538,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Sat, 2026-06-20",Unit,,,"Unit 308 - A1 - $4,201",4071,4291,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,221","The Landing, 1395 22nd St, San Francisco, CA 94107 - A1 - Unit 637",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=637,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,607,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Sun, 2026-07-05",Unit,,,"Unit 637 - A1 - $4,221",4071,4291,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,291","The Landing, 1395 22nd St, San Francisco, CA 94107 - A1 - Unit 402",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=402,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,535,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Tue, 2026-05-26",Unit,,,"Unit 402 - A1 - $4,291",4071,4291,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,411","The Landing, 1395 22nd St, San Francisco, CA 94107 - A5 - Unit 102",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=102,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,688,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Fri, 2026-05-08",Unit,,,"Unit 102 - A5 - $4,411",4411,4461,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,411","The Landing, 1395 22nd St, San Francisco, CA 94107 - A5 - Unit 109",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=109,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,691,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Wed, 2026-05-06",Unit,,,"Unit 109 - A5 - $4,411",4411,4461,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,411","The Landing, 1395 22nd St, San Francisco, CA 94107 - A5 - Unit 110",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=110,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,687,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Fri, 2026-03-27",Unit,,,"Unit 110 - A5 - $4,411",4411,4461,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$4,461","The Landing, 1395 22nd St, San Francisco, CA 94107 - A5 - Unit 116",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=116,1395 22nd St,94107,San Francisco,San Francisco County,CA,1,1,695,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Sat, 2026-04-11",Unit,,,"Unit 116 - A5 - $4,461",4411,4461,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,341","The Landing, 1395 22nd St, San Francisco, CA 94107 - B2 - Unit 313",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=313,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,1,798,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Sat, 2026-05-09",Unit,,,"Unit 313 - B2 - $6,341",6341,6341,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,501","The Landing, 1395 22nd St, San Francisco, CA 94107 - B6 - Unit 112",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=112,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,1,956,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Tue, 2026-06-09",Unit,,,"Unit 112 - B6 - $6,501",6501,6501,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,566","The Landing, 1395 22nd St, San Francisco, CA 94107 - B9 - Unit 859",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=859,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,1,847,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Mon, 2026-07-27",Unit,,,"Unit 859 - B9 - $6,566",6566,6566,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,566","The Landing, 1395 22nd St, San Francisco, CA 94107 - B9 - Unit 841",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=841,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,1,829,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Wed, 2026-04-22",Unit,,,"Unit 841 - B9 - $6,566",6566,6566,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,686","The Landing, 1395 22nd St, San Francisco, CA 94107 - B21 - Unit 459",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=459,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,2,1069,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Thu, 2026-05-07",Unit,,,"Unit 459 - B21 - $6,686",6686,6686,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
"$6,931","The Landing, 1395 22nd St, San Francisco, CA 94107 - B18 - Unit 531",https://www.zillow.com/rental-manager/price-my-rental/results/1395-22nd-st_-san-francisco_-ca-94107/?unit=531,1395 22nd St,94107,San Francisco,San Francisco County,CA,2,2,1175,"Deposits and Fees: , Additional Information: *Available in select apartment homes 24-Hour Resident Management Bike Repair Station Built-in Roller Shades Charming Private Outdoor Patios or Balconies* Co-Working Lab & Coding Room Community Events & Exclusive Workshops Exclusive Rooftop Park & Terrace Glass Enclosed Shower* Keyless Entry* Open Gourmet Kitchen Pet Spa Pet Washing Station Quartz Slab Countertops Reception Wine Bar & Cafe Smeg Stainless Steel Kitchen Appliances Soft Close Cabinets Spacious Layouts and High Ceilings Theatre & Gaming Room",$7.09,"Thu, 2026-04-16",37.75729,-122.39474,,"Available from Sat, 2026-07-11",Unit,,,"Unit 531 - B18 - $6,931",6931,6931,,,,,,$,,,,,,,,Elite-tier data preview,,The Landing,(707) 289-8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,70,92,71,"Experience contemporary living at The Landing, a modern apartment community in San Francisco's vibrant Dogpatch neighborhood. Offering one-, two-, and three-bedroom residences, homes feature open-concept layouts, quartz countertops, SMEG stainless steel appliances, high ceilings, in-unit washer/dryers, and private patios or balconies in select homes.Enjoy thoughtfully curated amenities including a half-acre rooftop park and terrace, state-of-the-art fitness center with classes, co-working spaces, and a gaming and theater lounge. Residents also have access to a wine bar and cafe, pet spa, bike repair station, and community events designed for connection and creativity.Located in Dogpatch near Potrero Hill, The Landing offers easy access to dining, waterfront parks, and transitdelivering a seamless blend of comfort, community, and convenience.",3.89,14.4,3.39,52.5,4.67,33.8,21.75,21.9,20.95,175.3,24.82,79.3,13.07,11.6,15.11,207.3,17.13,46.1
